Year,Accession,Plot.ID,Plant.Number,Plant.Age,Brace.Root.Status,Operator,Flexural.Rigidity..EI....IMU,Brace.Root.Whorls.in.the.Soil,ID
2019,Shoe Peg,1298,2,harvest,A,LE,4.300790895,3,Shoe Peg_1298
2019,Shoe Peg,1298,3,harvest,A,LE,6.946322776,3,Shoe Peg_1298
2019,Shoe Peg,1298,4,harvest,A,LE,16.19761728,2,Shoe Peg_1298
2019,Shoe Peg,1298,5,harvest,A,LE,3.161825057,1,Shoe Peg_1298
2019,CML10,1300,1,harvest,A,LE,21.00152815,3,CML10_1300
2019,CML10,1300,3,harvest,A,LE,18.65997309,2,CML10_1300
2019,CML10,1300,4,harvest,A,LE,23.45864012,1,CML10_1300
2019,CML10,1300,5,harvest,A,LE,14.78287705,1,CML10_1300
2019,CML10,1300,9,harvest,A,LE,7.356826684,1,CML10_1300
2019,CML10,1300,10,harvest,A,LE,22.48112612,2,CML10_1300
2019,CML10,1300,11,harvest,A,LE,10.34559877,1,CML10_1300
2019,CML10,1300,12,harvest,A,LE,20.64221252,3,CML10_1300
2019,PHHB4,1301,1,harvest,A,LE,8.096291846,2,PHHB4_1301
2019,PHHB4,1301,2,harvest,A,LE,6.971200364,2,PHHB4_1301
2019,PHHB4,1301,3,harvest,A,NO,8.000947967,2,PHHB4_1301
2019,PHHB4,1301,4,harvest,A,NO,5.667080093,2,PHHB4_1301
2019,PHHB4,1301,5,harvest,A,NO,9.671593077,2,PHHB4_1301
2019,PHHB4,1301,6,harvest,A,NO,5.510649051,2,PHHB4_1301
2019,PHHB4,1301,7,harvest,A,NO,7.545625623,2,PHHB4_1301
2019,PHHB4,1301,8,harvest,A,NO,7.106987723,2,PHHB4_1301
2019,PHHB4,1301,9,harvest,A,NO,6.871444584,2,PHHB4_1301
2019,PHHB4,1301,10,harvest,A,NO,7.56154486,2,PHHB4_1301
2019,PHHB4,1301,11,harvest,A,NO,6.751069431,2,PHHB4_1301
2019,PHHB4,1301,12,harvest,A,NO,7.832409158,2,PHHB4_1301
2019,B97,1302,1,harvest,A,AS,20.01830806,2,B97_1302
2019,B97,1302,2,harvest,A,AS,14.16968921,3,B97_1302
2019,B97,1302,3,harvest,A,AS,15.66233767,2,B97_1302
2019,B97,1302,5,harvest,A,AS,13.92233677,2,B97_1302
2019,B97,1302,6,harvest,A,AS,17.58694622,2,B97_1302
2019,B97,1302,7,harvest,A,AS,9.878358284,2,B97_1302
2019,B97,1302,8,harvest,A,AS,10.65180245,1,B97_1302
2019,B97,1302,9,harvest,A,AS,5.42663771,1,B97_1302
2019,B97,1302,10,harvest,A,AS,17.41421395,1,B97_1302
2019,B97,1302,11,harvest,A,AS,12.49388737,2,B97_1302
2019,Ky21,1303,1,harvest,A,NO,10.24337362,2,Ky21_1303
2019,Ky21,1303,2,harvest,A,NO,8.245045738,2,Ky21_1303
2019,Ky21,1303,3,harvest,A,NO,8.488427865,2,Ky21_1303
2019,Ky21,1303,4,harvest,A,NO,7.492083612,2,Ky21_1303
2019,Ky21,1303,5,harvest,A,NO,9.930566358,2,Ky21_1303
2019,Ky21,1303,6,harvest,A,NO,5.109855534,2,Ky21_1303
2019,Ky21,1303,7,harvest,A,NO,9.243611628,2,Ky21_1303
2019,Ky21,1303,8,harvest,A,NO,6.278188412,2,Ky21_1303
2019,Ky21,1303,9,harvest,A,NO,6.16484064,2,Ky21_1303
2019,Ky21,1303,10,harvest,A,NO,7.985848648,2,Ky21_1303
2019,M37W,1304,1,harvest,A,LE,18.72608057,2,M37W_1304
2019,M37W,1304,3,harvest,A,LE,17.71310617,2,M37W_1304
2019,M37W,1304,4,harvest,A,LE,8.683485013,2,M37W_1304
2019,M37W,1304,5,harvest,A,LE,9.866815821,2,M37W_1304
2019,M37W,1304,6,harvest,A,LE,2.663220266,2,M37W_1304
2019,M37W,1304,7,harvest,A,LE,1.912769924,1,M37W_1304
2019,M37W,1304,8,harvest,A,LE,18.44888365,2,M37W_1304
2019,M37W,1304,9,harvest,A,LE,3.916260678,1,M37W_1304
2019,M37W,1304,10,harvest,A,LE,4.146499525,1,M37W_1304
2019,M37W,1304,11,harvest,A,LE,10.87835061,2,M37W_1304
2019,M37W,1304,12,harvest,A,LE,11.63152615,2,M37W_1304
2019,M37W,1304,13,harvest,A,LE,2.180197926,1,M37W_1304
2019,L163,1305,1,harvest,A,NO,7.711350675,3,L163_1305
2019,L163,1305,2,harvest,A,NO,7.865254456,2,L163_1305
2019,L163,1305,3,harvest,A,NO,5.491741268,1,L163_1305
2019,L163,1305,4,harvest,A,NO,5.177409326,1,L163_1305
2019,L163,1305,5,harvest,A,NO,8.622075806,2,L163_1305
2019,L163,1305,6,harvest,A,NO,6.525527733,2,L163_1305
2019,L163,1305,7,harvest,A,NO,5.675135411,2,L163_1305
2019,L163,1305,8,harvest,A,NO,5.870069744,2,L163_1305
2019,L163,1305,9,harvest,A,NO,8.656556515,2,L163_1305
2019,L163,1305,10,harvest,A,NO,3.450841404,1,L163_1305
2019,L163,1305,11,harvest,A,NO,2.508388609,1,L163_1305
2019,L163,1305,12,harvest,A,NO,15.12136175,2,L163_1305
2019,L163,1305,13,harvest,A,NO,12.61212078,2,L163_1305
2019,CML69,1307,1,harvest,A,LE,16.01554263,2,CML69_1307
2019,CML69,1307,2,harvest,A,LE,7.268640254,2,CML69_1307
2019,CML69,1307,3,harvest,A,LE,6.810556834,2,CML69_1307
2019,CML69,1307,4,harvest,A,LE,7.614256085,2,CML69_1307
2019,CML69,1307,5,harvest,A,LE,4.293698877,2,CML69_1307
2019,CML69,1307,6,harvest,A,LE,6.474506804,2,CML69_1307
2019,CML69,1307,7,harvest,A,LE,9.975812588,2,CML69_1307
2019,CML69,1307,8,harvest,A,LE,7.081128764,2,CML69_1307
2019,CML69,1307,9,harvest,A,LE,7.3802586,2,CML69_1307
2019,CML69,1307,10,harvest,A,LE,7.110928901,2,CML69_1307
2019,CML69,1307,11,harvest,A,LE,6.152487961,1,CML69_1307
2019,CML69,1307,12,harvest,A,LE,8.458804929,2,CML69_1307
2019,CML341,1308,1,harvest,A,LE,19.09464262,2,CML341_1308
2019,CML341,1308,2,harvest,A,LE,2.623982447,1,CML341_1308
2019,CML341,1308,3,harvest,A,LE,13.37859856,2,CML341_1308
2019,CML341,1308,4,harvest,A,LE,3.006716847,1,CML341_1308
2019,CML341,1308,5,harvest,A,LE,3.4700855,2,CML341_1308
2019,CML341,1308,6,harvest,A,LE,8.054308934,2,CML341_1308
2019,CML341,1308,7,harvest,A,LE,8.344850417,2,CML341_1308
2019,CML341,1308,8,harvest,A,LE,1.691122594,1,CML341_1308
2019,CML341,1308,9,harvest,A,LE,8.425636557,1,CML341_1308
2019,CML341,1308,10,harvest,A,LE,13.46218204,2,CML341_1308
2019,CML341,1308,11,harvest,A,LE,8.835884821,2,CML341_1308
2019,CML341,1308,12,harvest,A,LE,1.360554474,2,CML341_1308
2019,CML341,1308,13,harvest,A,LE,9.745819937,2,CML341_1308
2019,CML341,1308,14,harvest,A,LE,3.38336019,2,CML341_1308
2019,CML341,1308,15,harvest,A,LE,8.074243037,2,CML341_1308
2019,CML341,1308,16,harvest,A,LE,13.21525646,2,CML341_1308
2019,CML341,1308,17,harvest,A,LE,6.338167396,2,CML341_1308
2019,CML341,1308,18,harvest,A,LE,15.31007861,3,CML341_1308
2019,F118,1309,1,harvest,A,LE,11.4177402,3,F118_1309
2019,F118,1309,2,harvest,A,LE,7.252184094,2,F118_1309
2019,F118,1309,3,harvest,A,LE,9.122119243,3,F118_1309
2019,F118,1309,4,harvest,A,LE,7.310290741,2,F118_1309
2019,F118,1309,5,harvest,A,LE,2.701933832,1,F118_1309
2019,F118,1309,6,harvest,A,LE,7.376770302,3,F118_1309
2019,F118,1309,7,harvest,A,LE,4.414336043,2,F118_1309
2019,F118,1309,8,harvest,A,LE,8.640248091,2,F118_1309
2019,Ki11,1310,1,harvest,A,LE,27.69280635,2,Ki11_1310
2019,Ki11,1310,2,harvest,A,LE,30.43349225,2,Ki11_1310
2019,Ki11,1310,3,harvest,A,LE,17.52837705,1,Ki11_1310
2019,Ki11,1310,4,harvest,A,LE,7.92396815,2,Ki11_1310
2019,Ki11,1310,5,harvest,A,LE,26.09765452,2,Ki11_1310
2019,Ki11,1310,9,harvest,A,LE,28.33146961,2,Ki11_1310
2019,Ki11,1310,10,harvest,A,LE,23.95845637,2,Ki11_1310
2019,Ki11,1310,11,harvest,A,LE,24.13698631,2,Ki11_1310
2019,Ki11,1310,12,harvest,A,LE,18.57585737,2,Ki11_1310
2019,Ki11,1310,13,harvest,A,LE,19.44211581,2,Ki11_1310
2019,B73,1311,1,harvest,A,NO,11.37608351,2,B73_1311
2019,B73,1311,2,harvest,A,NO,12.7915476,3,B73_1311
2019,B73,1311,3,harvest,A,NO,13.76466904,3,B73_1311
2019,B73,1311,4,harvest,A,NO,5.212863726,3,B73_1311
2019,B73,1311,5,harvest,A,NO,10.11508821,3,B73_1311
2019,B73,1311,6,harvest,A,NO,10.06359159,2,B73_1311
2019,B73,1311,7,harvest,A,NO,7.984787969,1,B73_1311
2019,B73,1311,8,harvest,A,NO,8.552844528,2,B73_1311
2019,B73,1311,9,harvest,A,NO,8.187567023,2,B73_1311
2019,B73,1311,10,harvest,A,NO,7.947288025,2,B73_1311
2019,B73,1311,11,harvest,A,NO,11.27341971,2,B73_1311
2019,Tzi9,1312,1,harvest,A,LE,15.05251619,2,Tzi9_1312
2019,Tzi9,1312,2,harvest,A,LE,11.2999596,2,Tzi9_1312
2019,Tzi9,1312,3,harvest,A,LE,9.628880994,2,Tzi9_1312
2019,Tzi9,1312,4,harvest,A,LE,9.954390792,1,Tzi9_1312
2019,Tzi9,1312,5,harvest,A,LE,6.738141127,2,Tzi9_1312
2019,Tzi9,1312,6,harvest,A,LE,14.5046596,1,Tzi9_1312
2019,Tzi9,1312,8,harvest,A,LE,8.644908906,2,Tzi9_1312
2019,Tzi9,1312,9,harvest,A,LE,2.440057018,1,Tzi9_1312
2019,Tzi9,1312,10,harvest,A,LE,6.066907085,1,Tzi9_1312
2019,Tzi9,1312,11,harvest,A,LE,8.242062793,2,Tzi9_1312
2019,Tzi9,1312,12,harvest,A,LE,4.851091339,1,Tzi9_1312
2019,Tzi9,1312,13,harvest,A,LE,10.96688599,2,Tzi9_1312
2019,Tzi9,1312,14,harvest,A,LE,9.009967224,2,Tzi9_1312
2019,Tzi9,1312,15,harvest,A,LE,5.6397349,2,Tzi9_1312
2019,Hickory King,1314,1,harvest,A,NO,18.22978352,3,Hickory King_1314
2019,Hickory King,1314,2,harvest,A,NO,10.28815812,2,Hickory King_1314
2019,Hickory King,1314,3,harvest,A,NO,10.21836674,2,Hickory King_1314
2019,Hickory King,1314,4,harvest,A,NO,8.536722139,3,Hickory King_1314
2019,Hickory King,1314,5,harvest,A,NO,13.35189613,2,Hickory King_1314
2019,Hickory King,1314,6,harvest,A,NO,6.400925543,2,Hickory King_1314
2019,Hickory King,1314,7,harvest,A,NO,15.72330476,2,Hickory King_1314
2019,Hickory King,1314,9,harvest,A,NO,11.5741389,2,Hickory King_1314
2019,CML247,1315,1,harvest,A,LE,21.08663765,3,CML247_1315
2019,CML247,1315,2,harvest,A,LE,11.93985564,2,CML247_1315
2019,CML247,1315,3,harvest,A,LE,8.631738259,2,CML247_1315
2019,CML247,1315,4,harvest,A,LE,6.941943425,2,CML247_1315
2019,CML247,1315,5,harvest,A,LE,3.824566796,1,CML247_1315
2019,CML247,1315,6,harvest,A,LE,10.68231767,2,CML247_1315
2019,CML247,1315,7,harvest,A,LE,6.134329648,1,CML247_1315
2019,CML247,1315,8,harvest,A,LE,15.00833356,2,CML247_1315
2019,R78,1316,1,harvest,A,LE,10.17175972,3,R78_1316
2019,R78,1316,2,harvest,A,LE,7.725184853,2,R78_1316
2019,R78,1316,3,harvest,A,LE,7.856821179,2,R78_1316
2019,R78,1316,4,harvest,A,LE,5.062995363,2,R78_1316
2019,R78,1316,5,harvest,A,LE,5.970869119,2,R78_1316
2019,R78,1316,6,harvest,A,LE,5.567070208,3,R78_1316
2019,R78,1316,8,harvest,A,LE,3.063130235,1,R78_1316
2019,R78,1316,9,harvest,A,LE,8.875518897,2,R78_1316
2019,R78,1316,10,harvest,A,LE,5.173513823,2,R78_1316
2019,R78,1316,11,harvest,A,LE,7.670933068,2,R78_1316
2019,R78,1316,12,harvest,A,LE,9.068653139,2,R78_1316
2019,R78,1316,13,harvest,A,LE,4.383467346,2,R78_1316
2019,Oh43,1317,1,harvest,A,NO,5.669672391,1,Oh43_1317
2019,Oh43,1317,2,harvest,A,NO,7.623308721,1,Oh43_1317
2019,Oh43,1317,3,harvest,A,NO,2.658086927,1,Oh43_1317
2019,Oh43,1317,4,harvest,A,NO,5.368237278,2,Oh43_1317
2019,Oh43,1317,6,harvest,A,NO,8.798624634,2,Oh43_1317
2019,NC262,1318,1,harvest,A,LE,6.779349657,2,NC262_1318
2019,NC262,1318,2,harvest,A,LE,8.004807811,2,NC262_1318
2019,NC262,1318,3,harvest,A,LE,9.950795661,2,NC262_1318
2019,NC262,1318,4,harvest,A,LE,8.7910007,3,NC262_1318
2019,CML333,1319,1,harvest,A,LE,11.65525184,2,CML333_1319
2019,CML333,1319,2,harvest,A,LE,1.458459325,1,CML333_1319
2019,CML333,1319,3,harvest,A,LE,17.26951448,2,CML333_1319
2019,CML333,1319,4,harvest,A,LE,12.46498591,2,CML333_1319
2019,A632,1321,1,harvest,A,LE,7.664652832,2,A632_1321
2019,A632,1321,2,harvest,A,LE,7.394896965,3,A632_1321
2019,A632,1321,3,harvest,A,LE,3.48239538,2,A632_1321
2019,A632,1321,4,harvest,A,LE,8.095802371,2,A632_1321
2019,A632,1321,5,harvest,A,LE,7.660431562,2,A632_1321
2019,A632,1321,6,harvest,A,LE,5.708982815,2,A632_1321
2019,A632,1321,8,harvest,A,LE,7.60589377,2,A632_1321
2019,A632,1321,9,harvest,A,LE,7.290672321,2,A632_1321
2019,A632,1321,10,harvest,A,LE,7.563243762,2,A632_1321
2019,Hp301,1322,1,harvest,A,NO,8.309186066,2,Hp301_1322
2019,Hp301,1322,2,harvest,A,NO,5.897511222,2,Hp301_1322
2019,Hp301,1322,3,harvest,A,NO,6.739803741,2,Hp301_1322
2019,Hp301,1322,4,harvest,A,NO,7.68062164,2,Hp301_1322
2019,Hp301,1322,5,harvest,A,NO,7.327989332,2,Hp301_1322
2019,Hp301,1322,6,harvest,A,NO,8.087026899,2,Hp301_1322
2019,Hp301,1322,7,harvest,A,NO,5.272212393,2,Hp301_1322
2019,Hp301,1322,8,harvest,A,NO,8.448826863,2,Hp301_1322
2019,Hp301,1322,9,harvest,A,NO,7.267939289,2,Hp301_1322
2019,Hp301,1322,10,harvest,A,NO,7.514298446,2,Hp301_1322
2019,GT112,1323,1,harvest,A,LE,18.21200474,3,GT112_1323
2019,GT112,1323,2,harvest,A,LE,16.55202225,3,GT112_1323
2019,GT112,1323,3,harvest,A,LE,25.1590405,2,GT112_1323
2019,GT112,1323,5,harvest,A,LE,10.65701964,2,GT112_1323
2019,GT112,1323,6,harvest,A,LE,17.01006462,2,GT112_1323
2019,GT112,1323,7,harvest,A,LE,20.17983184,3,GT112_1323
2019,GT112,1326,1,harvest,A,LE,9.160158959,2,GT112_1326
2019,GT112,1326,2,harvest,A,LE,10.96550781,2,GT112_1326
2019,GT112,1326,3,harvest,A,LE,12.09034072,2,GT112_1326
2019,GT112,1326,4,harvest,A,LE,9.715611249,2,GT112_1326
2019,GT112,1326,5,harvest,A,LE,8.50250083,3,GT112_1326
2019,GT112,1326,6,harvest,A,LE,12.04441702,2,GT112_1326
2019,GT112,1326,7,harvest,A,LE,14.47421044,2,GT112_1326
2019,GT112,1326,8,harvest,A,LE,17.96926647,2,GT112_1326
2019,GT112,1326,9,harvest,A,LE,12.68779206,2,GT112_1326
2019,Hickory King,1327,1,harvest,A,NO,31.56013473,2,Hickory King_1327
2019,Hickory King,1327,2,harvest,A,NO,18.46577621,1,Hickory King_1327
2019,Hickory King,1327,3,harvest,A,NO,21.70107619,2,Hickory King_1327
2019,Hickory King,1327,4,harvest,A,NO,29.91967358,2,Hickory King_1327
2019,Hickory King,1327,5,harvest,A,NO,38.45602078,2,Hickory King_1327
2019,Hickory King,1327,6,harvest,A,NO,33.18098454,2,Hickory King_1327
2019,PHT60,1328,1,harvest,A,LE,13.96494862,2,PHT60_1328
2019,PHT60,1328,2,harvest,A,LE,5.121362266,2,PHT60_1328
2019,PHT60,1328,3,harvest,A,LE,7.160163048,2,PHT60_1328
2019,PHT60,1328,4,harvest,A,LE,5.636319058,2,PHT60_1328
2019,PHT60,1328,5,harvest,A,LE,5.162344723,2,PHT60_1328
2019,PHT60,1328,6,harvest,A,LE,1.211084876,1,PHT60_1328
2019,PHT60,1328,7,harvest,A,LE,5.321031855,2,PHT60_1328
2019,PHT60,1328,8,harvest,A,LE,4.630640801,2,PHT60_1328
2019,PHT60,1328,9,harvest,A,LE,6.704506077,1,PHT60_1328
2019,PHT60,1328,10,harvest,A,LE,3.632882114,2,PHT60_1328
2019,PHT60,1328,11,harvest,A,LE,7.327695163,2,PHT60_1328
2019,PHT60,1328,12,harvest,A,LE,6.316154902,1,PHT60_1328
2019,PHT60,1328,13,harvest,A,LE,7.649954252,2,PHT60_1328
2019,Oh7B,1329,1,harvest,A,NO,17.86005562,2,Oh7B_1329
2019,Oh7B,1329,2,harvest,A,NO,9.837121023,1,Oh7B_1329
2019,Oh7B,1329,3,harvest,A,NO,9.553823662,1,Oh7B_1329
2019,Oh7B,1329,4,harvest,A,NO,11.00380889,1,Oh7B_1329
2019,Oh7B,1329,5,harvest,A,NO,13.56025867,2,Oh7B_1329
2019,Oh7B,1329,6,harvest,A,NO,11.38019533,1,Oh7B_1329
2019,Oh7B,1329,7,harvest,A,NO,10.70064005,1,Oh7B_1329
2019,Oh7B,1329,8,harvest,A,NO,10.40635169,1,Oh7B_1329
2019,Oh7B,1329,9,harvest,A,NO,17.52800716,2,Oh7B_1329
2019,Oh7B,1329,10,harvest,A,NO,13.58533659,1,Oh7B_1329
2019,Oh7B,1329,11,harvest,A,NO,16.3758412,1,Oh7B_1329
2019,Oh7B,1329,12,harvest,A,NO,5.043344472,1,Oh7B_1329
2019,Oh7B,1329,13,harvest,A,NO,14.63280337,2,Oh7B_1329
2019,Tzi8,1330,1,harvest,A,LE,4.098018675,1,Tzi8_1330
2019,Tzi8,1330,2,harvest,A,LE,19.16846718,1,Tzi8_1330
2019,Tzi8,1330,3,harvest,A,LE,16.77091117,1,Tzi8_1330
2019,Tzi8,1330,4,harvest,A,LE,15.85736878,1,Tzi8_1330
2019,Tzi8,1330,5,harvest,A,LE,11.09106518,1,Tzi8_1330
2019,Tzi8,1330,7,harvest,A,LE,12.37762782,1,Tzi8_1330
2019,Tzi8,1330,8,harvest,A,LE,16.16893916,1,Tzi8_1330
2019,Tzi8,1330,9,harvest,A,LE,6.51998309,1,Tzi8_1330
2019,Tzi8,1330,10,harvest,A,LE,6.197120511,1,Tzi8_1330
2019,Tzi8,1330,11,harvest,A,LE,7.098332401,2,Tzi8_1330
2019,Tzi8,1330,12,harvest,A,LE,10.82821374,2,Tzi8_1330
2019,Tzi8,1330,13,harvest,A,LE,19.68945487,1,Tzi8_1330
2019,CML52,1331,1,harvest,A,LE,15.12575992,2,CML52_1331
2019,CML52,1331,2,harvest,A,LE,13.38637917,1,CML52_1331
2019,CML52,1331,3,harvest,A,LE,15.97173452,1,CML52_1331
2019,CML52,1331,4,harvest,A,LE,14.37225696,1,CML52_1331
2019,CML52,1331,5,harvest,A,LE,7.894577246,1,CML52_1331
2019,CML52,1331,6,harvest,A,LE,13.53207496,1,CML52_1331
2019,CML52,1331,7,harvest,A,LE,10.10630665,1,CML52_1331
2019,CML52,1331,8,harvest,A,LE,7.371348552,1,CML52_1331
2019,CML52,1331,10,harvest,A,LE,13.61083114,1,CML52_1331
2019,CML52,1331,11,harvest,A,LE,17.12173368,1,CML52_1331
2019,CML52,1331,12,harvest,A,LE,7.381835833,1,CML52_1331
2019,CML52,1331,13,harvest,A,LE,6.374243469,1,CML52_1331
2019,CML52,1331,14,harvest,A,LE,14.40072161,1,CML52_1331
2019,CML52,1331,15,harvest,A,LE,13.50048564,1,CML52_1331
2019,CML52,1331,16,harvest,A,LE,12.85754716,2,CML52_1331
2019,F118,1333,1,harvest,A,LE,6.387679817,2,F118_1333
2019,F118,1333,2,harvest,A,LE,7.008757569,3,F118_1333
2019,F118,1333,3,harvest,A,LE,6.906343518,2,F118_1333
2019,F118,1333,4,harvest,A,LE,3.70051586,2,F118_1333
2019,F118,1333,5,harvest,A,LE,5.015546644,3,F118_1333
2019,F118,1333,6,harvest,A,LE,10.95615862,2,F118_1333
2019,F118,1333,7,harvest,A,LE,10.88803937,3,F118_1333
2019,PHR58,1334,1,harvest,A,LE,12.29451489,2,PHR58_1334
2019,PHR58,1334,2,harvest,A,LE,8.377393567,2,PHR58_1334
2019,PHR58,1334,3,harvest,A,LE,10.69395677,2,PHR58_1334
2019,PHR58,1334,4,harvest,A,LE,9.805656315,2,PHR58_1334
2019,PHR58,1334,5,harvest,A,LE,11.71062033,2,PHR58_1334
2019,PHR58,1334,6,harvest,A,LE,8.808384605,2,PHR58_1334
2019,PHR58,1334,8,harvest,A,LE,8.665698,2,PHR58_1334
2019,PHR58,1334,9,harvest,A,LE,6.578408548,2,PHR58_1334
2019,PHR58,1334,10,harvest,A,LE,15.3811254,2,PHR58_1334
2019,PHR58,1334,11,harvest,A,LE,8.495116146,2,PHR58_1334
2019,R78,1335,1,harvest,A,LE,11.23366173,2,R78_1335
2019,R78,1335,2,harvest,A,LE,5.202292306,2,R78_1335
2019,R78,1335,3,harvest,A,LE,11.2076878,2,R78_1335
2019,R78,1335,4,harvest,A,LE,7.813865835,2,R78_1335
2019,R78,1335,5,harvest,A,LE,8.402664423,2,R78_1335
2019,R78,1335,7,harvest,A,LE,9.070940695,2,R78_1335
2019,R78,1335,8,harvest,A,LE,6.97275223,2,R78_1335
2019,R78,1335,9,harvest,A,LE,4.967513789,2,R78_1335
2019,R78,1335,10,harvest,A,LE,6.064877828,2,R78_1335
2019,R78,1335,11,harvest,A,LE,3.588689031,2,R78_1335
2019,R78,1335,12,harvest,A,LE,6.576258801,1,R78_1335
2019,R78,1335,13,harvest,A,LE,7.382121107,2,R78_1335
2019,R78,1335,14,harvest,A,LE,7.782149819,3,R78_1335
2019,SA24,1336,1,harvest,A,ES,15.92765335,1,SA24_1336
2019,SA24,1336,2,harvest,A,ES,10.96570425,1,SA24_1336
2019,SA24,1336,3,harvest,A,ES,11.24927039,1,SA24_1336
2019,SA24,1336,6,harvest,A,ES,12.13178254,1,SA24_1336
2019,SA24,1336,7,harvest,A,ES,14.0892034,1,SA24_1336
2019,SA24,1336,8,harvest,A,ES,14.41038179,1,SA24_1336
2019,SA24,1336,9,harvest,A,ES,16.67817852,1,SA24_1336
2019,SA24,1336,10,harvest,A,ES,22.44441469,1,SA24_1336
2019,SA24,1336,11,harvest,A,ES,18.74332501,1,SA24_1336
2019,SA24,1336,12,harvest,A,ES,20.58059645,1,SA24_1336
2019,Shoe Peg,1337,1,harvest,A,LE,6.682474945,3,Shoe Peg_1337
2019,Shoe Peg,1337,2,harvest,A,LE,1.470261459,1,Shoe Peg_1337
2019,Shoe Peg,1337,3,harvest,A,LE,6.437854686,3,Shoe Peg_1337
2019,Shoe Peg,1337,5,harvest,A,LE,10.90251496,3,Shoe Peg_1337
2019,Shoe Peg,1337,6,harvest,A,LE,13.17252786,2,Shoe Peg_1337
2019,Shoe Peg,1337,7,harvest,A,LE,6.339839149,2,Shoe Peg_1337
2019,Shoe Peg,1337,8,harvest,A,LE,7.195798056,2,Shoe Peg_1337
2019,Shoe Peg,1337,9,harvest,A,LE,4.529624423,2,Shoe Peg_1337
2019,Shoe Peg,1337,10,harvest,A,LE,4.955693864,2,Shoe Peg_1337
2019,Shoe Peg,1337,11,harvest,A,LE,3.963914114,2,Shoe Peg_1337
2019,6M502,1338,1,harvest,A,LE,10.22522775,3,6M502_1338
2019,6M502,1338,2,harvest,A,LE,9.346388765,2,6M502_1338
2019,6M502,1338,3,harvest,A,LE,3.556938988,2,6M502_1338
2019,6M502,1338,4,harvest,A,LE,6.906163075,2,6M502_1338
2019,6M502,1338,5,harvest,A,LE,7.964049216,1,6M502_1338
2019,6M502,1338,6,harvest,A,LE,7.596304507,2,6M502_1338
2019,6M502,1338,7,harvest,A,LE,7.492901387,2,6M502_1338
2019,6M502,1338,8,harvest,A,LE,7.428062026,2,6M502_1338
2019,6M502,1338,9,harvest,A,LE,8.319578975,2,6M502_1338
2019,6M502,1338,10,harvest,A,LE,4.479175631,2,6M502_1338
2019,6M502,1338,11,harvest,A,LE,6.730711276,2,6M502_1338
2019,6M502,1338,12,harvest,A,LE,6.753271057,2,6M502_1338
2019,6M502,1338,13,harvest,A,LE,4.480919728,3,6M502_1338
2019,6M502,1338,14,harvest,A,LE,3.469055859,2,6M502_1338
2019,LH252,1339,1,harvest,A,LE,16.00605756,2,LH252_1339
2019,LH252,1339,2,harvest,A,LE,9.050128996,1,LH252_1339
2019,Ky21,1340,1,harvest,A,ES,7.163186582,2,Ky21_1340
2019,Ky21,1340,2,harvest,A,NO,7.148160129,2,Ky21_1340
2019,Ky21,1340,3,harvest,A,NO,4.520852997,2,Ky21_1340
2019,Ky21,1340,4,harvest,A,NO,7.349256507,2,Ky21_1340
2019,Ky21,1340,5,harvest,A,NO,5.524769901,2,Ky21_1340
2019,Ky21,1340,6,harvest,A,NO,5.143542139,2,Ky21_1340
2019,Ky21,1340,7,harvest,A,NO,5.744414617,2,Ky21_1340
2019,Ky21,1340,8,harvest,A,NO,6.374337632,2,Ky21_1340
2019,Ky21,1340,9,harvest,A,NO,8.827224807,3,Ky21_1340
2019,Ky21,1340,10,harvest,A,NO,9.366461394,2,Ky21_1340
2019,Ky21,1340,11,harvest,A,NO,6.895205526,2,Ky21_1340
2019,CML373,1341,1,harvest,A,LE,11.34633969,3,CML373_1341
2019,CML373,1341,2,harvest,A,LE,8.562324904,2,CML373_1341
2019,CML373,1341,3,harvest,A,LE,10.88362888,3,CML373_1341
2019,CML373,1341,4,harvest,A,LE,10.51717167,2,CML373_1341
2019,CML373,1341,5,harvest,A,LE,9.126477125,2,CML373_1341
2019,CML373,1341,6,harvest,A,LE,7.551065435,2,CML373_1341
2019,CML373,1341,7,harvest,A,LE,17.63318895,2,CML373_1341
2019,CML373,1341,8,harvest,A,LE,12.182265,3,CML373_1341
2019,CML373,1341,9,harvest,A,LE,16.76810239,2,CML373_1341
2019,CML373,1341,10,harvest,A,LE,12.8349562,3,CML373_1341
2019,CML373,1341,11,harvest,A,LE,12.59113362,2,CML373_1341
2019,CML333,1342,1,harvest,A,LE,14.38967049,3,CML333_1342
2019,CML333,1342,2,harvest,A,LE,4.676243126,2,CML333_1342
2019,CML333,1342,3,harvest,A,LE,7.184032753,2,CML333_1342
2019,CML333,1342,4,harvest,A,LE,5.529770568,1,CML333_1342
2019,CML333,1342,5,harvest,A,LE,9.712302992,2,CML333_1342
2019,CML333,1342,6,harvest,A,LE,6.252122647,2,CML333_1342
2019,CML333,1342,7,harvest,A,LE,1.418495123,1,CML333_1342
2019,CML333,1342,8,harvest,A,LE,10.19143459,2,CML333_1342
2019,Ki11,1344,1,harvest,A,LE,20.13502365,2,Ki11_1344
2019,Ki11,1344,2,harvest,A,LE,16.6968146,2,Ki11_1344
2019,Ki11,1344,3,harvest,A,LE,24.43912876,2,Ki11_1344
2019,Ki11,1344,4,harvest,A,LE,17.89495834,2,Ki11_1344
