,Year,Accession,Plot.ID,PLOT_ID2,PLOT_ID3,Flexural.Rigidity..EI....IMU,cat
1617,2018,CML247,2444,2,2,10.58071957,PP
1618,2018,CML247,2444,2,2,11.42155702,PP
1619,2018,Tzi8,2446,3,3,19.35713108,PP
1620,2018,Tzi8,2446,3,3,11.78604475,PP
1621,2018,Tzi8,2446,3,3,9.305938461,PP
1622,2018,Tzi8,2446,3,3,7.187870105,PP
1623,2018,Tzi8,2446,3,3,15.11575982,PP
1624,2018,B73,2447,2,2,10.11415314,PP
1625,2018,B73,2447,2,2,8.700414333,PP
1626,2018,B73,2447,2,2,8.888784082,PP
1627,2018,B73,2447,2,2,10.84781992,PP
1628,2018,B73,2447,2,2,12.14943706,PP
1629,2018,Tzi8,2448,4,4,4.821669485,PP
1630,2018,Tzi8,2448,4,4,5.443873494,PP
1631,2018,Tzi8,2448,4,4,3.279283998,PP
1632,2018,Tzi8,2448,4,4,4.228578585,PP
1633,2018,Tzi8,2448,4,4,4.882015217,PP
